file,directory,date_logged,log_name,contractor,data_type,log_service,log_activity,log_type,log_job,log_run,log_pass,casing_size_manual,section_size,station_number,station_depth,mfc_correction,interpretation_number,date_stamp
06_-_34_11-B-18_bit_5_-_12.25in_Section_Composite_plot-62737.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:27:05
07_-_34_11-B-18_bit_6_-_8.5in_Section_Composite_plot-62743.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:36:30
08_-_34_11-B-18_bit_7_-_8.5in_Section_Composite_plot-62741.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:33:58
09_-_34_11-B-18_bit_8_-_8.5in_Section_Composite_plot-62738.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:28:26
34_11-B-18_-_DPL_final-62733.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:23:19
34_11-B-18_-_FEL_final-62735.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:24:33
34_11-B-18_-_GRL_final-62736.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:25:53
34_11-B-18_-_PEL_final-62732.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:22:06
FWR-NO_34_11-B18._including_Fingerprinting_report-62726.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:15:29
MUD_LOG_1-62724.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_18,2016/03/30,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,,,,,,2016/04/05:13:12:13
WLC_RAW_GR-REMP_MD_MWD_PLOT_2-73252.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:23:04
WLC_RAW_GR-REMP_MD_MWD_PLOT_1-73254.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:26:15
WLC_RAW_GR-REMP_TVD_MWD_PLOT_1-73248.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:16:41
WL_RAW_GR-REMP_MD_MWD_PLOT_8-73242.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:07:27
WL_RAW_GR-REMP_MD_MWD_PLOT_1-73244.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:10:41
WL_RAW_GR-REMP_MD_MWD_PLOT_2-73246.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:13:37
WL_RAW_GR-REMP_MD_MWD_PLOT_3-73247.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:15:07
WL_RAW_GR-REMP_MD_MWD_PLOT_7-73250.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:19:51
WL_RAW_GR-REMP_MD_MWD_PLOT_4-73251.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:21:37
WL_RAW_GR-REMP_MD_MWD_PLOT_5-73253.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:24:39
WL_RAW_GR-REMP_MD_MWD_PLOT_6-73255.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:27:48
WL_RAW_GR-REMP_TVD_MWD_PLOT_2-73241.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:05:32
WL_RAW_GR-REMP_TVD_MWD_PLOT_4-73243.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:09:09
WL_RAW_GR-REMP_TVD_MWD_PLOT_3-73245.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:12:10
WL_RAW_GR-REMP_TVD_MWD_PLOT_1-73249.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/06/10,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,15S,5-8,5-8,,17 1/2 in,,,,,2016/08/30:14:18:12
B-10_T2-_FEL_FINAL-76012.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:40:37
B-10_T2-_PEL_FINAL-76014.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:42:06
B-10_T2_-_Drilling_log_FINAL-76016.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:43:38
B-10_T2_-_Gas_log_FINAL-76013.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:41:21
FWR-NO_34_11-B10-76011.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:39:48
MUD_LOG_1-76015.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:42:53
B-10_T2-_FEL_FINAL-81495.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,4-8,4-8,,17 1/2 in,,,,,2016/11/28:13:20:18
B-10_T2-_PEL_FINAL-81497.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,4-8,4-8,,17 1/2 in,,,,,2016/11/28:13:22:21
B-10_T2_-_Drilling_log_FINAL-81499.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,4-8,4-8,,17 1/2 in,,,,,2016/11/28:13:24:49
B-10_T2_-_Gas_log_FINAL-81496.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,4-8,4-8,,17 1/2 in,,,,,2016/11/28:13:21:18
FWR-NO_34_11-B10-81494.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,4-8,4-8,,17 1/2 in,,,,,2016/11/28:13:19:25
MUD_LOG_1-81498.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T2,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,4-8,4-8,,17 1/2 in,,,,,2016/11/28:13:23:49
B-10_-_Drilling_log_FINAL-76004.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2016/09/28:15:35:02
B-10_-_FEL_FINAL-76003.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2016/09/28:15:34:16
B-10_-_Gas_log_FINAL-75997.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2016/09/28:15:30:18
B-10_-_PEL_FINAL-75999.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2016/09/28:15:31:54
FWR-NO_34_11-B10-75998.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2016/09/28:15:31:05
MUD_LOG_1-76002.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2016/09/28:15:33:29
B-10_-_Drilling_log_FINAL-81489.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,1-4,1-4,,Unspecified,,,,,2016/11/28:13:38:28
B-10_-_FEL_FINAL-81488.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,1-4,1-4,,Unspecified,,,,,2016/11/28:13:37:28
B-10_-_Gas_log_FINAL-81482.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,1-4,1-4,,Unspecified,,,,,2016/11/28:13:31:41
B-10_-_PEL_FINAL-81484.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,1-4,1-4,,Unspecified,,,,,2016/11/28:13:33:47
FWR-NO_34_11-B10-81483.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,1-4,1-4,,Unspecified,,,,,2016/11/28:13:32:48
MUD_LOG_1-81486.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10,2016/09/16,AUTOMATIC,GEOSERVICES,RAW,MWD/LWD,DRILLING,FINAL,1,1-4,1-4,,Unspecified,,,,,2016/11/28:13:35:39
B-10_T3-_FEL_FINAL-76021.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T3,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:45:13
B-10_T3-_PEL_FINAL-76025.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T3,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:49:23
B-10_T3_-_Drilling_log_FINAL-76023.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T3,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:47:47
B-10_T3_-_Gas_log_FINAL-76026.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T3,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:50:11
FWR-NO_34_11-B10-76024.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T3,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:48:36
MUD_LOG_1-76028.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_10_T3,2016/05/02,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,All sections,,,,,2016/09/28:15:51:49
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_1-76305.PDF,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/04/20,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,2,-,,Unspecified,,,,,2016/09/29:13:48:08
WL_RAW_GR-REMP_MD_MWD_PLOT_1-76301.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/04/20,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,2,-,,Unspecified,,,,,2016/09/29:13:41:24
WL_RAW_GR-REMP_MD_MWD_PLOT_2-76302.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/04/20,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,2,-,,Unspecified,,,,,2016/09/29:13:42:49
WL_RAW_GR-REMP_TVD_MWD_PLOT_1-76304.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/04/20,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,2,-,,Unspecified,,,,,2016/09/29:13:46:42
FWR-NO_34_11-B20_FINAL-79789.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/10/01,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,ALL,-,,All sections,,,,,2016/11/04:14:45:02
MUD_LOG_1-79791.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/10/01,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,ALL,-,,All sections,,,,,2016/11/04:14:48:22
WLC_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_1-76281.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:06:13
WLC_RAW_GR-REMP_MD_MWD_PLOT_2-76290.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:27:56
WLC_RAW_GR-REMP_MD_MWD_PLOT_1-76293.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:33:25
WLC_RAW_GR-REMP_TVD_MWD_PLOT_1-76286.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:17:56
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_3-76278.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:12:59:54
WL_RAW_BHPR-GR-MECH_TIME_MWD_PLOT_2-76283.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:09:39
WL_RAW_GR-REMP_MD_MWD_PLOT_3-76282.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:07:48
WL_RAW_GR-REMP_MD_MWD_PLOT_4-76289.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:26:26
WL_RAW_GR-REMP_MD_MWD_PLOT_5-76292.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:31:43
WL_RAW_GR-REMP_MD_MWD_PLOT_6-76294.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:34:55
WL_RAW_GR-REMP_TVD_MWD_PLOT_2-76277.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:12:58:14
WL_RAW_GR-REMP_TVD_MWD_PLOT_3-76280.Pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_20,2016/08/29,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,FINAL,-,3,-,,17 1/2 in,,,,,2016/09/29:13:04:26
34_11-B-15_DPL-96894.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_15,2017/05/26,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2017/06/21:12:33:02
34_11-B-15_FEL-96893.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_15,2017/05/26,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2017/06/21:12:32:32
34_11-B-15_GAS_log-96892.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_15,2017/05/26,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2017/06/21:12:32:02
34_11-B-15_PEL-96891.pdf,/project/recall/prod/arc/norway_a/films/VALEMON/NO_34_11_B_15,2017/05/26,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,-,-,-,,Unspecified,,,,,2017/06/21:12:31:32
33_9M_3_H_WLC_IMGD-DEN_MWD_PLOT-31457.PDS,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_M_3_H,2001/01/08,AUTOMATIC,SCHLUMBERGER,RAW,MWD/LWD,DRILLING,PRELIMINARY,345,345,345,,,,,,,2015/05/12:11:12:23
WL_RAW_ARIN-ASON-IMGA_RUN1_MD_EWL_PLOT_1-43340.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_K_3_H,2015/08/17,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:14:05:17
WL_RAW_ARIN-ASON-IMGA_RUN1_EWL_1-3_INF_1-43342.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_K_3_H,2015/08/17,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:14:13:25
Statoil_StatfjordEast_33_9_K-2H_IBC-CBL-9625-43385.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_K_2_H,2015/08/05,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:16:34:45
STATOIL_STATFJORD_EAST_33_9-K-2_H_Combined_print_FPN_0.86_000-43372.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_K_2_H,2015/08/09,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:15:50:50
Statoil_StatfjordEast_33_9_K-2H_IBC-CBL-9625-43362.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_K_2_H,2015/08/09,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:15:35:41
WL_RAW_ARIN-ASON-IMGA_RUN1_MD_EWL_PLOT_1-43349.PDF,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_L_3_H,2015/09/04,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:14:27:04
WL_RAW_ARIN-ASON-IMGA_RUN1_EWL_1-3_INF_1-43351.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_L_3_H,2015/09/04,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2015/09/23:14:36:10
Statoil_Statfjord_East_IBC-CBL-9625_28Jul15-58578.Pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_K_1_AH,2015/07/22,AUTOMATIC,SCHLUMBERGER,RAW,CH_WIRELINE,UPLOG,FINAL,1,1,1,,,,,,,2016/02/24:14:45:41
12.25in_COMPOSITE_plot-79069.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:30:22
12.25in_PUMP_and_SPP_plot-79082.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:48:25
12.25in_TRQ_plot-79114.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:35:36
13_3_8in_CSG_CEMENT_plot-79067.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:28:01
13_3_8in_CSG_RUN_plot-79096.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:08:49
17.5in_COMPOSITE_plot-79074.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:37:34
17.5in_PUMP_and_SPP_plot-79100.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:14:15:23
17.5in_TRQ_plot-79072.pdf,/project/recall/prod/arc/norway_a/films/STATFJORD__ST/NO_33_9_C_16_A,2016/02/25,AUTOMATIC,GEOSERVICES,RAW,MUDLOG,DRILLING,FINAL,1,1,1,,Unspecified,,,,,2016/10/24:13:34:08
